geracao;minFitness;maxFitness;avgFitness;time
95971;125;552;224;56.931001
95972;125;562;224;56.931571
95973;125;546;227;56.932166
95974;125;543;210;56.932744
95975;125;565;223;56.933330
95976;125;553;212;56.933911
95977;125;529;220;56.934489
95978;125;571;224;56.935086
95979;125;548;221;56.935676
95980;125;607;223;56.936241
95981;125;544;214;56.936812
95982;125;545;229;56.937402
95983;125;571;230;56.938002
95984;125;562;222;56.938596
95985;125;554;220;56.939186
95986;125;555;219;56.939771
95987;125;542;224;56.940359
95988;125;531;217;56.940945
95989;125;552;225;56.941525
95990;125;547;235;56.942130
95991;125;535;223;56.942697
95992;125;541;221;56.943275
95993;125;559;226;56.943871
95994;125;537;234;56.944479
95995;125;546;227;56.945089
95996;125;545;229;56.945693
95997;125;546;226;56.946298
95998;125;530;214;56.946889
95999;125;584;227;56.947485
96000;125;535;221;56.948076
96001;125;587;232;56.948670
96002;125;532;224;56.949275
96003;125;599;233;56.949878
96004;125;543;219;56.950465
96005;125;528;222;56.951053
96006;125;563;225;56.951642
96007;125;550;233;56.952238
96008;125;551;231;56.952836
96009;125;548;216;56.953417
96010;125;549;229;56.954001
96011;125;560;224;56.954596
96012;125;562;230;56.955193
96013;125;534;228;56.955792
96014;125;557;226;56.956387
96015;125;566;222;56.956978
96016;125;549;225;56.957564
96017;125;553;235;56.958164
96018;125;558;236;56.958772
96019;125;550;225;56.959366
96020;125;586;218;56.959950
96021;125;544;227;56.960532
96022;125;555;225;56.961133
96023;125;560;224;56.961720
96024;125;549;233;56.962325
96025;125;566;230;56.962900
96026;125;563;218;56.963468
96027;125;547;223;56.964046
96028;125;542;234;56.964649
96029;125;548;225;56.965239
96030;125;579;226;56.965839
96031;125;562;224;56.966433
96032;125;580;227;56.967031
96033;125;525;219;56.967615
96034;125;547;227;56.968208
96035;125;528;223;56.968810
96036;125;549;228;56.969418
96037;125;538;220;56.970007
96038;125;541;218;56.970593
96039;125;560;220;56.971176
96040;125;536;218;56.971768
96041;125;564;227;56.972359
96042;125;550;227;56.972953
96043;125;542;232;56.973550
96044;125;566;217;56.974141
96045;125;542;222;56.974726
96046;125;547;223;56.975320
96047;125;561;221;56.975882
96048;125;561;218;56.976457
96049;125;560;227;56.977047
96050;125;551;227;56.977650
96051;125;561;236;56.978257
96052;125;555;226;56.978858
96053;125;538;226;56.979459
96054;125;552;217;56.980057
96055;125;539;235;56.980658
96056;125;550;221;56.981259
96057;125;540;233;56.981870
96058;125;575;232;56.982475
96059;125;535;231;56.983086
96060;125;558;233;56.983693
96061;125;541;219;56.984291
96062;125;547;219;56.984876
96063;125;546;227;56.985481
96064;125;559;218;56.986069
96065;125;525;217;56.986636
96066;125;531;234;56.987242
96067;125;555;220;56.987819
96068;125;541;229;56.988409
96069;125;554;229;56.989004
96070;125;553;227;56.989603
96071;125;551;225;56.990197
96072;125;579;229;56.990798
96073;125;550;229;56.991393
96074;125;544;224;56.991983
96075;125;528;224;56.992573
96076;125;552;212;56.993150
96077;125;554;228;56.993739
96078;125;565;228;56.994342
96079;125;538;233;56.994949
96080;125;562;219;56.995538
96081;125;542;220;56.996125
96082;125;552;218;56.996713
96083;125;539;223;56.997305
96084;125;534;217;56.997885
96085;125;553;226;56.998472
96086;125;547;229;56.999071
96087;125;569;231;56.999667
96088;125;550;229;57.000263
96089;125;560;222;57.000853
96090;125;578;237;57.001456
96091;125;535;233;57.002061
96092;125;556;215;57.002657
96093;125;548;209;57.003236
96094;125;561;218;57.003820
96095;125;564;225;57.004405
96096;125;548;223;57.004992
96097;125;566;221;57.005578
96098;125;543;219;57.006164
96099;125;563;222;57.006749
96100;125;546;237;57.007350
96101;125;575;219;57.007946
96102;125;542;222;57.008529
96103;125;564;227;57.009126
96104;125;553;236;57.009733
96105;125;533;223;57.010338
96106;125;548;226;57.010934
96107;125;552;227;57.011536
96108;125;532;224;57.012119
96109;125;548;223;57.012699
96110;125;546;219;57.013286
96111;125;550;227;57.013879
96112;125;551;225;57.014468
96113;125;576;221;57.015055
96114;125;554;225;57.015642
96115;125;556;222;57.016230
96116;125;563;223;57.016806
96117;125;557;219;57.017384
96118;125;541;222;57.017966
96119;125;552;217;57.018547
96120;125;574;218;57.019126
96121;125;535;227;57.019709
96122;125;532;225;57.020300
96123;125;572;240;57.020902
96124;125;564;228;57.021508
96125;125;529;224;57.022096
96126;125;546;222;57.022683
96127;125;542;218;57.023263
96128;125;550;224;57.023854
96129;125;534;216;57.024434
96130;125;527;228;57.025025
96131;125;535;218;57.025610
96132;125;551;231;57.026270
96133;125;550;225;57.026997
96134;125;560;218;57.027777
96135;125;542;211;57.028536
96136;125;544;230;57.029306
96137;125;534;233;57.030088
96138;125;551;227;57.030722
96139;125;580;223;57.031307
96140;125;545;223;57.031903
96141;125;536;222;57.032493
96142;125;551;225;57.033076
96143;125;554;229;57.033676
96144;125;565;227;57.034267
96145;125;561;221;57.034856
96146;125;549;218;57.035444
96147;125;540;232;57.036050
96148;125;541;224;57.036651
96149;125;537;219;57.037224
96150;125;552;216;57.037803
96151;125;549;226;57.038402
96152;125;533;222;57.039131
96153;125;558;222;57.039857
96154;125;549;221;57.040537
96155;125;551;224;57.041187
96156;125;547;233;57.041909
96157;125;557;219;57.042631
96158;125;547;227;57.043332
96159;125;524;226;57.043930
96160;125;569;213;57.044528
96161;125;531;221;57.045126
96162;125;541;222;57.045723
96163;125;554;226;57.046421
96164;125;559;217;57.047129
96165;125;526;223;57.047713
96166;125;556;227;57.048292
96167;125;596;231;57.048889
96168;125;542;230;57.049488
96169;125;531;224;57.050077
96170;125;559;226;57.050677
96171;125;561;228;57.051284
96172;125;556;231;57.051877
96173;125;539;231;57.052468
96174;125;554;235;57.053066
96175;125;553;234;57.053691
96176;125;575;225;57.054314
96177;125;519;217;57.054904
96178;125;532;224;57.055497
96179;125;532;225;57.056074
96180;125;563;217;57.056681
96181;125;550;233;57.057322
96182;125;554;227;57.057915
96183;125;545;217;57.058510
96184;125;541;218;57.059099
96185;125;589;229;57.059684
96186;125;550;233;57.060296
96187;125;535;225;57.060885
96188;125;581;230;57.061485
96189;125;544;225;57.062081
96190;125;522;231;57.062684
96191;125;556;221;57.063275
96192;125;548;224;57.063868
96193;125;522;216;57.064457
96194;125;543;219;57.065042
96195;125;541;217;57.065628
96196;125;550;238;57.066242
96197;125;542;227;57.066844
96198;125;551;229;57.067440
96199;125;549;224;57.068036
96200;125;544;230;57.068630
96201;125;550;225;57.069315
96202;125;556;238;57.069912
96203;125;552;232;57.070514
96204;125;540;230;57.071113
96205;125;537;229;57.071685
96206;125;540;212;57.072251
96207;125;535;219;57.072841
96208;125;563;216;57.073426
96209;125;536;222;57.074013
96210;125;565;216;57.074592
96211;125;545;225;57.075187
96212;125;559;228;57.075786
96213;125;552;216;57.076376
96214;125;547;221;57.076959
96215;125;541;224;57.077552
96216;125;519;219;57.078138
96217;125;539;218;57.078722
96218;125;570;221;57.079306
96219;125;548;228;57.079888
96220;125;543;225;57.080495
96221;125;543;221;57.081060
96222;125;549;223;57.081642
96223;125;533;218;57.082235
96224;125;552;217;57.082806
96225;125;555;218;57.083371
96226;125;542;233;57.083951
96227;125;544;220;57.084544
96228;125;546;222;57.085125
96229;125;537;232;57.085729
96230;125;590;241;57.086329
96231;125;540;234;57.086922
96232;125;539;233;57.087521
96233;125;547;230;57.088120
96234;125;542;222;57.088704
96235;125;536;227;57.089274
96236;125;547;230;57.089859
96237;125;544;223;57.090452
96238;125;537;230;57.091036
96239;125;549;227;57.091642
96240;125;567;224;57.092230
96241;125;539;226;57.092821
96242;125;535;222;57.093420
96243;125;537;218;57.094182
96244;125;544;222;57.094918
96245;125;536;226;57.095596
96246;125;547;224;57.096263
96247;125;548;219;57.096913
96248;125;551;233;57.097574
96249;125;545;230;57.098209
96250;125;553;221;57.098798
96251;125;561;233;57.099400
96252;125;557;229;57.100004
96253;125;527;225;57.100613
96254;125;565;225;57.101218
96255;125;546;226;57.101799
96256;125;555;226;57.102392
96257;125;584;225;57.102993
96258;125;549;224;57.103584
96259;125;539;221;57.104167
96260;125;536;228;57.104760
96261;125;554;232;57.105367
96262;125;559;235;57.105980
96263;125;554;224;57.106580
96264;125;532;238;57.107186
96265;125;563;221;57.107779
96266;125;538;217;57.108355
96267;125;538;221;57.108933
96268;125;571;217;57.109494
96269;125;546;221;57.110068
96270;125;545;216;57.110633
96271;125;515;218;57.111217
96272;125;556;234;57.111796
96273;125;536;224;57.112363
96274;125;547;226;57.112955
96275;125;548;218;57.113531
96276;125;558;226;57.114122
96277;125;555;227;57.114712
96278;125;560;229;57.115307
96279;125;537;229;57.115912
96280;125;540;223;57.116513
96281;125;557;231;57.117106
96282;125;531;226;57.117705
96283;125;525;208;57.118277
96284;125;550;219;57.118866
96285;125;561;217;57.119444
96286;125;577;225;57.120047
96287;125;550;227;57.120642
96288;125;543;218;57.121234
96289;125;569;244;57.121843
96290;125;558;229;57.122438
96291;125;536;223;57.123028
96292;125;550;224;57.123616
96293;125;547;225;57.124223
96294;125;559;228;57.124814
96295;125;563;224;57.125411
96296;125;540;231;57.125997
96297;125;545;229;57.126583
96298;125;532;217;57.127172
96299;125;540;233;57.127746
96300;125;542;229;57.128335
96301;125;530;221;57.128918
96302;125;561;228;57.129508
96303;125;546;214;57.130083
96304;125;542;227;57.130668
96305;125;573;224;57.131248
96306;125;570;229;57.131848
96307;125;529;218;57.132436
96308;125;549;234;57.133039
96309;125;540;227;57.133639
96310;125;545;229;57.134241
96311;125;536;230;57.134844
96312;125;571;233;57.135427
96313;125;552;221;57.136031
96314;125;530;211;57.136617
96315;125;546;225;57.137210
96316;125;555;221;57.137803
96317;125;558;220;57.138384
96318;125;542;220;57.138970
96319;125;565;227;57.139564
96320;125;559;224;57.140159
96321;125;559;221;57.140753
96322;125;562;223;57.141343
96323;125;552;233;57.141941
96324;125;551;224;57.142537
96325;125;546;224;57.143132
96326;125;538;220;57.143715
96327;125;560;219;57.144346
96328;125;543;219;57.144929
96329;125;540;234;57.145520
96330;125;553;235;57.146132
96331;125;546;227;57.146723
96332;125;564;235;57.147323
96333;125;525;235;57.147926
96334;125;558;221;57.148513
96335;125;566;232;57.149101
96336;125;553;225;57.149700
96337;125;544;220;57.150291
96338;125;545;224;57.150927
96339;125;544;225;57.151522
96340;125;562;223;57.152109
96341;125;538;225;57.152705
96342;125;538;226;57.153292
96343;125;569;225;57.153875
96344;125;556;229;57.154471
96345;125;541;226;57.155070
96346;125;528;227;57.155666
96347;125;546;239;57.156263
96348;125;573;233;57.156905
96349;125;538;224;57.157502
96350;125;578;223;57.158097
96351;125;559;230;57.158700
96352;125;545;227;57.159297
96353;125;531;220;57.159872
96354;125;540;218;57.160441
96355;125;538;230;57.161037
96356;125;534;229;57.161633
96357;125;574;232;57.162237
96358;125;550;232;57.162843
96359;125;544;231;57.163488
96360;125;536;219;57.164085
96361;125;531;233;57.164687
96362;125;540;220;57.165274
96363;125;547;225;57.165855
96364;125;545;210;57.166432
96365;125;532;226;57.167012
96366;125;542;222;57.167608
96367;125;557;227;57.168178
96368;125;545;221;57.168765
96369;125;538;229;57.169368
96370;125;531;227;57.169968
96371;125;533;222;57.170557
96372;125;564;216;57.171140
96373;125;543;228;57.171721
96374;125;535;218;57.172303
96375;125;540;230;57.172901
96376;125;564;224;57.173498
96377;125;546;227;57.174096
96378;125;559;223;57.174677
96379;125;546;225;57.175241
96380;125;535;222;57.175832
96381;125;533;221;57.176422
96382;125;526;231;57.177014
96383;125;561;226;57.177612
96384;125;553;242;57.178215
96385;125;536;224;57.178819
96386;125;594;226;57.179411
96387;125;557;222;57.179989
96388;125;543;226;57.180583
96389;125;549;229;57.181180
96390;125;560;224;57.181771
96391;125;576;219;57.182363
96392;125;553;227;57.182968
96393;125;549;222;57.183558
96394;125;568;230;57.184152
96395;125;573;224;57.184742
96396;125;544;223;57.185326
96397;125;541;218;57.185922
96398;125;541;215;57.186501
96399;125;571;221;57.187108
96400;125;551;220;57.187695
96401;125;562;215;57.188264
96402;125;553;224;57.188855
96403;125;559;222;57.189444
96404;125;543;228;57.190035
96405;125;562;222;57.190630
96406;125;564;225;57.191219
96407;125;569;218;57.191804
96408;125;536;215;57.192391
96409;125;532;223;57.192972
96410;125;542;219;57.193561
96411;125;546;228;57.194146
96412;125;539;231;57.194746
96413;125;532;219;57.195331
96414;125;545;223;57.195927
96415;125;574;225;57.196504
96416;125;532;232;57.197101
96417;125;556;221;57.197686
96418;125;538;219;57.198270
96419;125;540;231;57.198868
96420;125;559;225;57.199463
96421;125;555;228;57.200064
96422;125;536;218;57.200652
96423;125;539;222;57.201243
96424;125;557;221;57.201844
96425;125;556;222;57.202440
96426;125;559;224;57.203030
96427;125;542;231;57.203621
96428;125;541;223;57.204211
96429;125;529;232;57.204818
96430;125;561;227;57.205414
96431;125;543;220;57.206006
96432;125;561;230;57.206601
96433;125;554;231;57.207214
96434;125;550;223;57.207808
96435;125;555;224;57.208401
96436;125;544;222;57.208994
96437;125;560;228;57.209588
96438;125;560;224;57.210182
96439;125;567;236;57.210781
96440;125;542;220;57.211369
96441;125;572;223;57.211955
96442;125;550;226;57.212547
96443;125;548;225;57.213141
96444;125;554;220;57.213725
96445;125;555;213;57.214308
96446;125;562;223;57.214893
96447;125;552;220;57.215478
96448;125;545;220;57.216065
96449;125;549;226;57.216653
96450;125;576;227;57.217242
96451;125;539;225;57.217837
96452;125;538;233;57.218440
96453;125;553;231;57.219048
96454;125;546;217;57.219637
96455;125;551;217;57.220189
96456;125;558;222;57.220762
96457;125;554;228;57.221349
96458;125;553;230;57.221945
96459;125;538;219;57.222529
96460;125;568;217;57.223106
96461;125;539;220;57.223677
96462;125;558;229;57.224258
96463;125;566;232;57.224866
96464;125;543;228;57.225469
96465;125;543;216;57.226060
96466;125;559;221;57.226647
96467;125;549;218;57.227229
96468;125;552;214;57.227803
96469;125;543;215;57.228384
96470;125;525;225;57.228973
96471;125;525;220;57.229565
96472;125;574;232;57.230157
96473;125;545;229;57.230758
96474;125;532;222;57.231347
96475;125;550;233;57.231958
96476;125;550;230;57.232555
96477;125;550;223;57.233148
96478;125;539;219;57.233737
96479;125;560;221;57.234316
96480;125;569;228;57.234907
96481;125;538;225;57.235503
96482;125;550;221;57.236093
96483;125;547;225;57.236684
96484;125;553;223;57.237275
96485;125;534;215;57.237865
96486;125;544;229;57.238463
96487;125;558;226;57.239060
96488;125;563;217;57.239636
96489;125;546;221;57.240212
96490;125;558;219;57.240797
96491;125;549;220;57.241375
96492;125;562;213;57.241952
96493;125;526;227;57.242542
96494;125;543;218;57.243131
96495;125;546;216;57.243718
96496;125;525;216;57.244302
96497;125;538;216;57.244892
96498;125;542;225;57.245483
96499;125;571;222;57.246072
96500;125;557;222;57.246645
96501;125;539;227;57.247228
96502;125;545;215;57.247809
96503;125;561;232;57.248402
96504;125;525;222;57.248998
96505;125;565;223;57.249593
96506;125;535;219;57.250178
96507;125;556;226;57.250777
96508;125;560;220;57.251367
96509;125;565;221;57.251945
96510;125;531;221;57.252541
96511;125;538;224;57.253133
96512;125;527;224;57.253727
96513;125;542;236;57.254328
96514;125;557;217;57.254915
96515;125;562;228;57.255510
96516;125;549;232;57.256092
96517;125;526;231;57.256699
96518;125;555;223;57.257288
96519;125;543;236;57.257896
96520;125;555;235;57.258489
96521;125;552;234;57.259094
96522;125;580;223;57.259681
96523;125;544;219;57.260268
96524;125;537;214;57.260857
96525;125;547;232;57.261434
96526;125;563;219;57.262016
96527;125;568;224;57.262604
96528;125;541;224;57.263192
96529;125;543;226;57.263795
96530;125;570;231;57.264397
96531;125;581;222;57.264989
96532;125;534;233;57.265596
96533;125;557;224;57.266188
96534;125;571;222;57.266782
96535;125;578;214;57.267351
96536;125;547;220;57.267937
96537;125;559;216;57.268510
96538;125;550;217;57.269089
96539;125;535;225;57.269682
96540;125;572;222;57.270269
96541;125;555;224;57.270858
96542;125;577;222;57.271435
96543;125;548;229;57.272030
96544;125;544;223;57.272617
96545;125;595;219;57.273209
96546;125;572;219;57.273795
96547;125;567;219;57.274377
96548;125;555;223;57.274970
96549;125;549;224;57.275557
96550;125;557;226;57.276154
96551;125;547;235;57.276759
96552;125;537;226;57.277360
96553;125;551;223;57.277949
96554;125;539;214;57.278537
96555;125;572;227;57.279125
96556;125;546;223;57.279711
96557;125;545;232;57.280310
96558;125;542;229;57.280912
96559;125;553;225;57.281509
96560;125;569;228;57.282090
96561;125;541;219;57.282681
96562;125;551;220;57.283267
96563;125;537;218;57.283844
96564;125;549;231;57.284442
96565;125;545;232;57.285039
96566;125;558;218;57.285620
96567;125;543;217;57.286195
96568;125;571;221;57.286777
96569;125;556;228;57.287376
96570;125;537;224;57.287962
96571;125;548;224;57.288531
96572;125;563;219;57.289107
96573;125;548;228;57.289694
96574;125;552;231;57.290305
96575;125;555;229;57.290916
96576;125;556;221;57.291507
96577;125;566;220;57.292090
96578;125;537;221;57.292684
96579;125;550;229;57.293257
96580;125;535;226;57.293848
96581;125;554;238;57.294459
96582;125;553;226;57.295055
96583;125;582;226;57.295645
96584;125;544;224;57.296242
96585;125;550;224;57.296836
96586;125;562;224;57.297430
96587;125;573;229;57.298025
96588;125;556;232;57.298606
96589;125;551;227;57.299206
96590;125;533;222;57.299787
96591;125;556;226;57.300390
96592;125;539;221;57.300980
96593;125;544;213;57.301560
96594;125;548;219;57.302139
96595;125;531;225;57.302725
96596;125;557;235;57.303324
96597;125;548;227;57.303924
96598;125;545;229;57.304527
96599;125;546;224;57.305121
96600;125;573;228;57.305715
96601;125;532;219;57.306316
96602;125;546;219;57.306905
96603;125;561;216;57.307490
96604;125;523;218;57.308070
96605;125;554;221;57.308659
96606;125;554;226;57.309252
96607;125;555;224;57.309854
96608;125;555;234;57.310499
96609;125;545;219;57.311173
96610;125;528;217;57.311849
96611;125;560;224;57.312487
96612;125;537;226;57.313109
96613;125;569;218;57.313700
96614;125;528;212;57.314274
96615;125;568;232;57.314859
96616;125;545;221;57.315447
96617;125;529;226;57.316043
96618;125;583;224;57.316637
96619;125;534;227;57.317213
96620;125;555;231;57.317818
96621;125;535;227;57.318427
96622;125;543;232;57.319026
96623;125;556;229;57.319618
96624;125;524;231;57.320220
96625;125;542;225;57.320803
96626;125;568;225;57.321392
96627;125;560;228;57.321996
96628;125;547;227;57.322594
96629;125;531;224;57.323190
96630;125;576;224;57.323779
96631;125;561;219;57.324365
96632;125;551;225;57.324961
96633;125;552;235;57.325567
96634;125;547;229;57.326167
96635;125;539;222;57.326751
96636;125;533;219;57.327332
96637;125;599;227;57.327930
96638;125;553;223;57.328525
96639;125;553;227;57.329121
96640;125;534;220;57.329698
96641;125;547;225;57.330292
96642;125;556;219;57.330879
96643;125;536;216;57.331464
96644;125;534;214;57.332044
96645;125;531;216;57.332626
96646;125;559;227;57.333220
96647;125;555;228;57.333814
96648;125;542;221;57.334404
96649;125;569;223;57.334987
96650;125;552;231;57.335585
96651;125;558;223;57.336179
96652;125;569;226;57.336777
96653;125;544;234;57.337386
96654;125;553;224;57.337988
96655;125;538;219;57.338580
96656;125;543;221;57.339177
96657;125;543;235;57.339775
96658;125;559;230;57.340372
96659;125;546;224;57.340962
96660;125;562;219;57.341546
96661;125;583;216;57.342129
96662;125;557;225;57.342720
96663;125;530;225;57.343321
96664;125;548;231;57.343927
96665;125;559;231;57.344529
96666;125;554;232;57.345126
96667;125;534;231;57.345726
96668;125;540;222;57.346326
96669;125;549;228;57.346928
96670;125;539;234;57.347525
96671;125;544;227;57.348131
96672;125;549;230;57.348726
96673;125;553;221;57.349308
96674;125;555;217;57.349896
96675;125;553;226;57.350476
96676;125;528;226;57.351058
96677;125;538;224;57.351638
96678;125;570;226;57.352238
96679;125;549;220;57.352827
96680;125;554;226;57.353414
96681;125;564;227;57.354000
96682;125;556;222;57.354590
96683;125;556;234;57.355195
96684;125;539;223;57.355779
96685;125;565;222;57.356371
96686;125;549;231;57.356965
96687;125;550;229;57.357561
96688;125;542;217;57.358142
96689;125;559;224;57.358724
96690;125;538;229;57.359326
96691;125;531;221;57.359917
96692;125;540;222;57.360518
96693;125;562;216;57.361088
96694;125;520;226;57.361674
96695;125;548;234;57.362283
96696;125;558;248;57.362909
96697;125;554;229;57.363496
96698;125;558;225;57.364084
96699;125;559;225;57.364666
96700;125;550;230;57.365265
96701;125;559;235;57.365868
96702;125;554;214;57.366454
96703;125;578;219;57.367037
96704;125;560;228;57.367625
96705;125;535;220;57.368209
96706;125;530;218;57.368801
96707;125;548;227;57.369393
96708;125;557;209;57.369971
96709;125;522;227;57.370569
96710;125;538;218;57.371151
96711;125;549;227;57.371735
96712;125;539;223;57.372312
96713;125;572;224;57.372910
96714;125;560;219;57.373487
96715;125;595;221;57.374079
96716;125;570;231;57.374674
96717;125;535;227;57.375285
96718;125;541;224;57.375876
96719;125;526;224;57.376469
96720;125;565;216;57.377051
96721;125;549;217;57.377637
96722;125;550;227;57.378235
96723;125;538;231;57.378836
96724;125;539;230;57.379434
96725;125;538;225;57.380028
96726;125;534;218;57.380624
96727;125;543;228;57.381204
96728;125;542;232;57.381808
96729;125;550;230;57.382413
96730;125;546;223;57.383005
96731;125;568;222;57.383598
96732;125;552;228;57.384194
96733;125;517;228;57.384797
96734;125;562;225;57.385391
96735;125;561;229;57.385987
96736;125;544;237;57.386598
96737;125;565;232;57.387209
96738;125;552;226;57.387809
96739;125;545;229;57.388412
96740;125;554;235;57.389008
96741;125;552;225;57.389603
96742;125;560;228;57.390194
96743;125;527;222;57.390771
96744;125;556;222;57.391360
96745;125;540;212;57.391944
96746;125;540;236;57.392546
96747;125;558;230;57.393147
96748;125;550;233;57.393744
96749;125;564;234;57.394351
96750;125;532;231;57.394965
96751;125;546;230;57.395549
96752;125;552;211;57.396131
96753;125;542;233;57.396726
96754;125;554;228;57.397330
96755;125;569;230;57.397935
96756;125;529;227;57.398536
96757;125;530;231;57.399139
96758;125;552;227;57.399728
96759;125;523;225;57.400320
96760;125;560;232;57.400927
96761;125;547;234;57.401537
96762;125;542;226;57.402143
96763;125;533;237;57.402769
96764;125;556;220;57.403366
96765;125;536;228;57.403966
96766;125;547;219;57.404557
96767;125;539;235;57.405154
96768;125;561;228;57.405759
96769;125;551;219;57.406346
96770;125;548;232;57.406947
96771;125;574;229;57.407558
96772;125;541;225;57.408162
96773;125;537;230;57.408767
96774;125;546;227;57.409363
96775;125;550;240;57.409957
96776;125;550;229;57.410568
96777;125;548;228;57.411175
96778;125;550;233;57.411780
96779;125;555;231;57.412378
96780;125;558;235;57.412983
96781;125;538;219;57.413573
96782;125;562;219;57.414145
96783;125;557;228;57.414737
96784;125;526;220;57.415324
96785;125;542;222;57.415909
96786;125;545;226;57.416500
96787;125;563;226;57.417095
96788;125;547;225;57.417676
96789;125;536;228;57.418274
96790;125;527;227;57.418869
96791;125;536;230;57.419462
96792;125;554;229;57.420064
96793;125;524;227;57.420667
96794;125;546;226;57.421259
96795;125;548;230;57.421860
96796;125;539;229;57.422482
96797;125;561;233;57.423159
96798;125;559;217;57.423819
96799;125;556;222;57.424476
96800;125;536;218;57.425129
96801;125;539;220;57.425787
96802;125;557;218;57.426444
96803;125;562;225;57.427042
96804;125;553;223;57.427629
96805;125;553;221;57.428213
96806;125;532;231;57.428814
96807;125;549;233;57.429420
96808;125;562;228;57.430029
96809;125;549;217;57.430643
96810;125;550;215;57.431233
96811;125;546;226;57.431813
96812;125;540;233;57.432418
96813;125;554;227;57.433019
96814;125;533;227;57.433593
96815;125;548;222;57.434166
96816;125;537;225;57.434766
96817;125;539;234;57.435369
96818;125;546;228;57.435971
96819;125;543;212;57.436554
96820;125;569;211;57.437140
96821;125;548;218;57.437719
96822;125;541;224;57.438310
96823;125;551;216;57.438895
96824;125;547;226;57.439480
96825;125;540;218;57.440053
96826;125;538;230;57.440638
96827;125;554;225;57.441209
96828;125;555;227;57.441776
96829;125;580;223;57.442360
96830;125;579;219;57.442931
96831;125;558;228;57.443519
96832;125;535;229;57.444124
96833;125;565;221;57.444711
96834;125;558;218;57.445294
96835;125;535;229;57.445885
96836;125;545;223;57.446481
96837;125;519;226;57.447082
96838;125;540;218;57.447680
96839;125;541;222;57.448265
96840;125;529;221;57.448856
96841;125;544;225;57.449457
96842;125;554;226;57.450064
96843;125;546;217;57.450647
96844;125;559;225;57.451226
96845;125;524;217;57.451814
96846;125;543;215;57.452400
96847;125;561;220;57.452989
96848;125;560;239;57.453593
96849;125;543;219;57.454182
96850;125;547;222;57.454770
96851;125;552;220;57.455376
96852;125;547;235;57.455975
96853;125;552;235;57.456583
96854;125;538;229;57.457184
96855;125;551;224;57.457777
96856;125;550;226;57.458375
96857;125;564;222;57.458965
96858;125;539;224;57.459561
96859;125;564;230;57.460161
96860;125;525;219;57.460764
96861;125;544;226;57.461341
96862;125;560;225;57.461940
96863;125;548;226;57.462530
96864;125;563;220;57.463103
96865;125;553;226;57.463695
96866;125;557;218;57.464277
96867;125;554;224;57.464865
96868;125;543;225;57.465465
96869;125;599;226;57.466058
96870;125;560;230;57.466630
96871;125;543;229;57.467224
96872;125;563;224;57.467822
96873;125;549;225;57.468422
96874;125;552;229;57.469010
96875;125;541;230;57.469608
96876;125;561;237;57.470217
96877;125;545;235;57.470815
96878;125;544;223;57.471385
96879;125;534;221;57.471967
96880;125;549;225;57.472561
96881;125;576;238;57.473162
96882;125;556;224;57.473756
96883;125;542;230;57.474363
96884;125;537;225;57.474939
96885;125;593;234;57.475526
96886;125;533;226;57.476127
96887;125;548;226;57.476718
96888;125;587;227;57.477311
96889;125;568;231;57.477908
96890;125;524;227;57.478500
96891;125;535;226;57.479096
96892;125;539;226;57.479692
96893;125;555;225;57.480257
96894;125;542;223;57.480853
96895;125;548;226;57.481451
96896;125;529;217;57.482040
96897;125;540;226;57.482625
96898;125;535;219;57.483209
96899;125;539;231;57.483817
96900;125;539;222;57.484409
96901;125;543;221;57.484975
96902;125;575;236;57.485581
96903;125;531;226;57.486207
96904;125;562;213;57.486825
96905;125;560;224;57.487454
96906;125;562;226;57.488065
96907;125;549;226;57.488661
96908;125;549;223;57.489250
96909;125;572;220;57.489843
96910;125;540;227;57.490436
96911;125;564;213;57.491014
96912;125;543;221;57.491591
96913;125;530;222;57.492164
96914;125;569;232;57.492786
96915;125;553;224;57.493445
96916;125;536;225;57.494048
96917;125;558;232;57.494651
96918;125;551;224;57.495242
96919;125;548;225;57.495837
96920;125;556;217;57.496418
96921;125;539;222;57.497009
96922;125;574;214;57.497582
96923;125;553;227;57.498174
96924;125;542;227;57.498839
96925;125;553;226;57.499431
96926;125;550;229;57.500019
96927;125;524;230;57.500618
96928;125;532;233;57.501224
96929;125;549;235;57.501831
96930;125;562;240;57.502442
96931;125;553;222;57.503006
96932;125;553;217;57.503583
96933;125;554;212;57.504159
96934;125;545;210;57.504727
96935;125;571;221;57.505382
96936;125;558;228;57.505983
96937;125;542;236;57.506589
96938;125;537;230;57.507185
96939;125;555;222;57.507772
96940;125;557;227;57.508371
96941;125;528;225;57.508966
96942;125;531;224;57.509570
96943;125;542;226;57.510164
96944;125;548;227;57.510750
96945;125;532;228;57.511389
96946;125;566;214;57.511982
96947;125;553;225;57.512577
96948;125;579;211;57.513159
96949;125;525;221;57.513747
96950;125;553;218;57.514328
96951;125;551;225;57.514915
96952;125;548;230;57.515517
96953;125;551;224;57.516110
96954;125;534;220;57.516697
96955;125;533;228;57.517290
96956;125;535;223;57.517912
96957;125;533;225;57.518507
96958;125;559;225;57.519104
96959;125;532;227;57.519702
96960;125;557;224;57.520293
96961;125;532;219;57.520872
96962;125;562;223;57.521464
96963;125;539;225;57.522057
96964;125;535;223;57.522653
96965;125;548;228;57.523222
96966;125;559;222;57.523804
96967;125;551;220;57.524463
96968;125;563;226;57.525061
